  -4.60943794250488       -6.65001424119551        6.87484388823172     
  -4.50943794250488       -6.65044216281073        6.87486191892384     
  -4.40943794250488       -6.65098084376234        6.87488504691668     
  -4.30943794250488       -6.65165893887181        6.87491472333008     
  -4.20943794250488       -6.65251250667159        6.87495202408785     
  -4.10943794250488       -6.65358692228339        6.87499809504969     
  -4.00943794250488       -6.65493927333424        6.87505682038414     
  -3.90943794250488       -6.65664137436802        6.87513032416699     
  -3.80943794250488       -6.65878354306783        6.87522347727753     
  -3.70943794250488       -6.66147933986439        6.87534045038949     
  -3.60943794250488       -6.66487151060220        6.87548726676431     
  -3.50943794250488       -6.66913939580794        6.87567275747761     
  -3.40943794250488       -6.67450820380425        6.87590561324784     
  -3.30943794250488       -6.68126053906026        6.87619851023918     
  -3.20943794250488       -6.68975071682866        6.87656755501646     
  -3.10943794250488       -6.70042244963970        6.87703158384792     
  -3.00943794250488       -6.71383055051651        6.87761532943439     
  -2.90943794250488       -6.73066737988396        6.87834951984609     
  -2.80943794250488       -6.75179464058036        6.87927324566156     
  -2.70943794250488       -6.77828092208108        6.88043261960124     
  -2.60943794250488       -6.81144478781648        6.88189003955500     
  -2.50943794250488       -6.85290182745955        6.88371942977236     
  -2.40943794250488       -6.90461143081887        6.88601466617715     
  -2.30943794250488       -6.96891363493423        6.88889110357395     
  -2.20943794250488       -7.04853598621333        6.89249242254674     
  -2.10943794250488       -7.14653034934696        6.89699237304881     
  -2.00943794250488       -7.26606250351843        6.90260475658785     
  -1.90943794250488       -7.40991375202788        6.90958965184049     
  -1.80943794250488       -7.57946803345073        6.91827126543766     
  -1.70943794250488       -7.77293888947265        6.92904267232535     
  -1.60943794250488       -7.98300454534567        6.94246033372888     
  -1.50943794250488       -8.19557149807426        6.95931011750858     
  -1.40943794250488       -8.39333771292319        6.98067870658278     
  -1.30943794250488       -8.56450364685230        7.00777667856285     
  -1.20943794250488       -8.70773013753989        7.04175224006526     
  -1.10943794250488       -8.82770533714123        7.08369256160794     
  -1.00943794250488       -8.92909895985742        7.13477654557042     
 -0.909437942504881       -9.01468893037537        7.19625662633017     
 -0.809437942504881       -9.08578907142879        7.26919024006611     
 -0.709437942504881       -9.14308192988110        7.35370569977162     
 -0.609437942504881       -9.18872992170717        7.44298347673369     
 -0.509437942504881       -9.23681911706382        7.48984070292578     
 -0.409437942504881       -9.35786430309338        7.26066585451385     
 -0.309437942504881       -3.88727466074018        25.5816479081633     
 -0.209437942504881       -3.21149478045393        27.9986730309903     
 -0.109437942504881       -2.93941338474826        29.3073368641010     
 -9.437942504880725E-003  -2.90954906188305        1.83252437085450     
  9.056205749511936E-002  -2.86550772780892       0.781000995474614     
  0.190562057495119       -2.82747730462519        1.38543854186510     
  0.290562057495120       -2.79690992668112        1.40330650960883     
  0.390562057495119       -2.77261184942150        1.34566002071456     
  0.490562057495119       -2.75332055164899        1.28906169405316     
  0.590562057495120       -2.73800184725547        1.24302022333851     
  0.690562057495120       -2.72583661895477        1.20657003645474     
  0.790562057495120       -2.71617653957082        1.17779268856742     
  0.890562057495120       -2.70850689847047        1.15505140492312     
  0.990562057495120       -2.70241838282899        1.13706299932081     
   1.09056205749512       -2.69758542258824        1.12282649618391     
   1.19056205749512       -2.69374918834881        1.11155609754892     
   1.29056205749512       -2.69070405198969        1.10263193461143     
   1.39056205749512       -2.68828674910620        1.09556398774662     
   1.49056205749512       -2.68636770448993        1.08996470080664     
   1.59056205749512       -2.68484410360280        1.08552760602313     
   1.69056205749512       -2.68363437217252        1.08201041313920     
   1.79056205749512       -2.68267378673625        1.07922158105548     
   1.89056205749512       -2.68191098948383        1.07700966464848     
   1.99056205749512       -2.68130522355198        1.07525488228564     
   2.09056205749512       -2.68082414082907        1.07386245479869     
   2.19056205749512       -2.68044206397864        1.07275735073154     
   2.29056205749512       -2.68013860851606        1.07188014329684     
   2.39056205749512       -2.67989759018714        1.07118374371990     
   2.49056205749512       -2.67970615840739        1.07063082443157     
   2.59056205749512       -2.67955410884504        1.07019178506464     
   2.69056205749512       -2.67943333800265        1.06984314566100     
   2.79056205749512       -2.67933741038319        1.06956627637303     
   2.89056205749512       -2.67926121494560        1.06934639244174     
