  -4.91629070043564       9.326124643894209E-003   1.88023186917461     
  -4.81629070043564       9.325244196992682E-003   1.88023787639477     
  -4.71629070043564       9.324135903186162E-003   1.88024543866943     
  -4.61629070043564       9.322740839139573E-003   1.88025495842865     
  -4.51629070043564       9.320984866865081E-003   1.88026694217394     
  -4.41629070043564       9.318774718861748E-003   1.88028202735522     
  -4.31629070043564       9.315993083960198E-003   1.88030101615880     
  -4.21629070043564       9.312492443501632E-003   1.88032491797818     
  -4.11629070043564       9.308087347543065E-003   1.88035500277131     
  -4.01629070043564       9.302544748114771E-003   1.88039286806608     
  -3.91629070043564       9.295571919564967E-003   1.88044052303960     
  -3.81629070043564       9.286801393524564E-003   1.88050049394038     
  -3.71629070043564       9.275772217962249E-003   1.88057595612314     
  -3.61629070043564       9.261906718546877E-003   1.88067089918835     
  -3.51629070043564       9.244481802203351E-003   1.88079033316509     
  -3.41629070043564       9.222593710777466E-003   1.88094054534792     
  -3.31629070043564       9.195115031797494E-003   1.88112941931663     
  -3.21629070043564       9.160642746767023E-003   1.88136682967857     
  -3.11629070043564       9.117436217647767E-003   1.88166512810172     
  -3.01629070043564       9.063344395963827E-003   1.88203973784002     
  -2.91629070043564       8.995722368661160E-003   1.88250987457147     
  -2.81629070043564       8.911338906779686E-003   1.88309940993328     
  -2.71629070043564       8.806279359884492E-003   1.88383788860447     
  -2.61629070043564       8.675852601463101E-003   1.88476169709345     
  -2.51629070043564       8.514517505400773E-003   1.88591535703142     
  -2.41629070043564       8.315854462213857E-003   1.88735286907688     
  -2.31629070043564       8.072621481130226E-003   1.88913895131117     
  -2.21629070043564       7.776952649091370E-003   1.89134987585832     
  -2.11629070043564       7.420777721128967E-003   1.89407337515881     
  -2.01629070043564       6.996560581636261E-003   1.89740671492873     
  -1.91629070043564       6.498460186827908E-003   1.90145144811935     
  -1.81629070043564       5.923989573272592E-003   1.90630250159720     
  -1.71629070043564       5.276153754078536E-003   1.91202807118521     
  -1.61629070043564       4.565845071234119E-003   1.91863543597118     
  -1.51629070043564       3.813937110325604E-003   1.92601682110445     
  -1.41629070043564       3.052082882747388E-003   1.93387050094999     
  -1.31629070043564       2.320879214310476E-003   1.94159958839304     
  -1.21629070043564       1.664225949553963E-003   1.94821388206494     
  -1.11629070043564       1.119941536378915E-003   1.95231708547139     
  -1.01629070043564       7.091705805839248E-004   1.95236824299768     
 -0.916290700435636       4.296880662812079E-004   1.94747429551486     
 -0.816290700435636       2.580844969347422E-004   1.93857122934861     
 -0.716290700435636       1.608712874763548E-004   1.92884958476606     
 -0.616290700435636       1.076715879394804E-004   1.92361361893567     
 -0.516290700435636       7.839014016885978E-005   1.93446855515105     
 -0.416290700435636       6.299323263493716E-005   1.99392644447529     
 -0.316290700435636       6.001132233119132E-005   2.21052273652607     
 -0.216290700435636       1.266196272502427E-004   3.47284104008556     
 -0.116290700435636       2.143859947027345E-005  0.946569760510013     
 -1.629070043563607E-002  1.093932549523758E-004   3.03044871503716     
  8.370929956436401E-002  6.174898435616699E-002   10.1528371234114     
  0.183709299564364       1.009572863114140E-004 -6.354206510964645E-002
  0.283709299564364       1.661471661777468E-003   2.53069517716101     
  0.383709299564364       1.401394379583417E-003   1.72046417613130     
  0.483709299564364       2.431735519938517E-003   2.18785338668370     
  0.583709299564364       2.377570325900786E-002   5.22136221966968     
  0.683709299564365       2.697943589067481E-002   3.62283448292579     
  0.783709299564365       2.301817490310679E-002   3.55628001745448     
  0.883709299564365       2.709247244731100E-002   3.83605452219999     
  0.983709299564365       3.367352916904456E-002   4.12679586094960     
   1.08370929956436       4.173470789023852E-002   3.82089825280656     
   1.18370929956436       5.067463904449213E-002   1.28699870103362     
   1.28370929956436       5.996995595136637E-002   1.42855751836240     
   1.38370929956436       6.916169286984124E-002   2.01785741735931     
   1.48370929956437       7.788578081429581E-002   2.03859288314440     
   1.58370929956437       8.589081653651903E-002   1.92362608774014     
   1.68370929956437       9.303480407211018E-002   1.77217189247389     
   1.78370929956437       9.926715677611170E-002   1.61894315981734     
   1.88370929956437       0.104604657566050        1.47768839525021     
   1.98370929956437       0.109107900040854        1.35346818265370     
   2.08370929956437       0.112861693342977        1.24729391046634     
   2.18370929956437       0.115960534933037        1.15824449182110     
   2.28370929956437       0.118498854046655        1.08454358244986     
   2.38370929956437       0.120565115205909        1.02413172924682     
   2.48370929956437       0.122238746154843       0.974966675408583     
   2.58370929956437       0.123588971361396       0.935170627802710     
   2.68370929956437       0.124674833407928       0.903091061386716     
   2.78370929956437       0.125545887190184       0.877313922319878     
   2.88370929956437       0.126243221136723       0.856652072779855     
   2.98370929956437       0.126800587326759       0.840122242078138     
